 dphi  deta               dphi_val               deta_val            one_over_dr_sq one_over_dr_sq_rounded one_over_dr_sq_fw_lut   rom_nr
    0     0                    0.0                    0.0                 undefined          undefined         undefined        1
   53   111     2.3125612588924866                 4.8285       0.03488897233786437            0.03489              3489        2
   54   111      2.356194490192345                 4.8285       0.03464275471927087            0.03464              3464        2
   55   111      2.399827721492203                 4.8285       0.03439548264198475             0.0344              3440        2
   56   111      2.443460952792061                 4.8285        0.0341472749758318            0.03415              3415        2
   57   111     2.4870941840919194                 4.8285      0.033898247939718455             0.0339              3390        2
   58   111      2.530727415391778                 4.8285      0.033648515046979244            0.03365              3365        2
   59   111      2.574360646691636                 4.8285      0.033398187058220744             0.0334              3340        2
   60   111      2.617993877991494                 4.8285       0.03314737194141248            0.03315              3315        2
   61   111     2.6616271092913526                 4.8285      0.032896174838964606             0.0329              3290        2
   62   111      2.705260340591211                 4.8285       0.03264469804152261            0.03264              3264        2
   63   111      2.748893571891069                 4.8285       0.03239304096820174            0.03239              3239        2
    0   112                    0.0                  4.872       0.04212941617392102            0.04213              4213        2
    1   112    0.04363323129985824                  4.872      0.042126037309223534            0.04213              4213        2
    2   112    0.08726646259971647                  4.872       0.04211590396625053            0.04212              4212        2
    3   112     0.1308996938995747                  4.872       0.04209902589054298             0.0421              4210        2
    4   112    0.17453292519943295                  4.872       0.04207541929864635            0.04208              4208        2
    5   112     0.2181661564992912                  4.872      0.042045106839198765            0.04205              4205        2
    6   112     0.2617993877991494                  4.872       0.04200811753869859            0.04201              4201        2
    7   112    0.30543261909900765                  4.872       0.04196448673219332            0.04196              4196        2
    8   112     0.3490658503988659                  4.872        0.0419142559791978            0.04191              4191        2
    9   112    0.39269908169872414                  4.872      0.041857472965214006            0.04186              4186        2
   10   112     0.4363323129985824                  4.872       0.04179419138928565            0.04179              4179        2
   11   112    0.47996554429844057                  4.872        0.0417244708380792            0.04172              4172        2
   12   112     0.5235987755982988                  4.872       0.04164837664703802            0.04165              4165        2
   13   112     0.5672320068981571                  4.872      0.041565979749206804            0.04157              4157        2
   14   112     0.6108652381980153                  4.872      0.041477356512371236            0.04148              4148        2
   15   112     0.6544984694978735                  4.872       0.04138258856519967            0.04138              4138        2
   16   112     0.6981317007977318                  4.872      0.041281762613112186            0.04128              4128        2
   17   112     0.7417649320975901                  4.872       0.04117497024463538            0.04117              4117        2
   18   112     0.7853981633974483                  4.872       0.04106230772902974            0.04106              4106        2
   19   112     0.8290313946973065                  4.872       0.04094387580599975            0.04094              4094        2
   20   112     0.8726646259971648                  4.872      0.040819779468315324            0.04082              4082        2
   21   112     0.9162978572970231                  4.872      0.040690127738186276            0.04069              4069        2
   22   112     0.9599310885968811                  4.872      0.040555033438240046            0.04056              4056        2
   23   112     1.0035643198967394                  4.872       0.04041461295795609            0.04041              4041        2
   24   112     1.0471975511965976                  4.872      0.040268986016409075            0.04027              4027        2
   25   112      1.090830782496456                  4.872       0.04011827542216662            0.04012              4012        2
   26   112     1.1344640137963142                  4.872      0.039962606831177395            0.03996              3996        2
   27   112     1.1780972450961724                  4.872       0.03980210850346986             0.0398              3980        2
   28   112     1.2217304763960306                  4.872       0.03963691105946379            0.03964              3964        2
   29   112      1.265363707695889                  4.872      0.039467147236673966            0.03947              3947        2
   30   112      1.308996938995747                  4.872      0.039292951647559526            0.03929              3929        2
   31   112     1.3526301702956054                  4.872      0.039114460539243605            0.03911              3911        2
   32   112     1.3962634015954636                  4.872       0.03893181155579583            0.03893              3893        2
   33   112      1.439896632895322                  4.872       0.03874514350373615            0.03875              3875        2
   34   112     1.4835298641951802                  4.872         0.038554596121382            0.03855              3855        2
   35   112     1.5271630954950384                  4.872       0.03836030985262238            0.03836              3836        2
   36   112     1.5707963267948966                  4.872       0.03816242562566302            0.03816              3816        2
   37   112     1.6144295580947547                  4.872      0.037961084637245596            0.03796              3796        2
   38   112      1.658062789394613                  4.872       0.03775642814280241            0.03776              3776        2
   39   112     1.7016960206944711                  4.872      0.037548597252965873            0.03755              3755        2
   40   112     1.7453292519943295                  4.872       0.03733773273680922            0.03734              3734        2
   41   112     1.7889624832941875                  4.872       0.03712397483215303            0.03712              3712        2
   42   112     1.8325957145940461                  4.872      0.036907463063229576            0.03691              3691        2
   43   112      1.876228945893904                  4.872       0.03668833606595584            0.03669              3669        2
   44   112     1.9198621771937623                  4.872       0.03646673142102507            0.03647              3647        2
   45   112     1.9634954084936207                  4.872       0.03624278549498724            0.03624              3624        2
   46   112      2.007128639793479                  4.872       0.03601663328945005            0.03602              3602        2
   47   112     2.0507618710933375                  4.872       0.03578840829849514            0.03579              3579        2
   48   112     2.0943951023931953                  4.872       0.03555824237436843            0.03556              3556        2
   49   112     2.1380283336930535                  4.872       0.03532626560146937            0.03533              3533        2
   50   112      2.181661564992912                  4.872       0.03509260617863199            0.03509              3509        2
   51   112     2.2252947962927703                  4.872       0.03485739030965969            0.03486              3486        2
   52   112     2.2689280275926285                  4.872       0.03462074210204753            0.03462              3462        2
   53   112     2.3125612588924866                  4.872      0.034382783473799035            0.03438              3438        2
   54   112      2.356194490192345                  4.872      0.034143634068219936            0.03414              3414        2
   55   112      2.399827721492203                  4.872       0.03390341117654852             0.0339              3390        2
   56   112      2.443460952792061                  4.872       0.03366222966826182            0.03366              3366        2
   57   112     2.4870941840919194                  4.872      0.033420201928877985            0.03342              3342        2
   58   112      2.530727415391778                  4.872       0.03317743780505857            0.03318              3318        2
   59   112      2.574360646691636                  4.872       0.03293404455679982            0.03293              3293        2
   60   112      2.617993877991494                  4.872       0.03269012681648862            0.03269              3269        2
   61   112     2.6616271092913526                  4.872       0.03244578655458835            0.03245              3245        2
   62   112      2.705260340591211                  4.872       0.03220112305170983             0.0322              3220        2
   63   112      2.748893571891069                  4.872      0.031956232876815205            0.03196              3196        2
    0   113                    0.0                 4.9155      0.041387062141566705            0.04139              4139        2
    1   113    0.04363323129985824                 4.9155       0.04138380129974908            0.04138              4138        2
    2   113    0.08726646259971647                 4.9155         0.041374021856586            0.04137              4137        2
    3   113     0.1308996938995747                 4.9155       0.04135773305166597            0.04136              4136        2
    4   113    0.17453292519943295                 4.9155       0.04133495026006551            0.04133              4133        2
    5   113     0.2181661564992912                 4.9155      0.041305694956104776            0.04131              4131        2
    6   113     0.2617993877991494                 4.9155       0.04126999466282875            0.04127              4127        2
    7   113    0.30543261909900765                 4.9155      0.041227882887435466            0.04123              4123        2
    8   113     0.3490658503988659                 4.9155       0.04117939904293329            0.04118              4118        2
    9   113    0.39269908169872414                 4.9155      0.041124588356367904            0.04112              4112        2
   10   113     0.4363323129985824                 4.9155       0.04106350176401589            0.04106              4106        2
   11   113    0.47996554429844057                 4.9155       0.04099619579399524              0.041              4100        2
   12   113     0.5235987755982988                 4.9155       0.04092273243679371            0.04092              4092        2
   13   113     0.5672320068981571                 4.9155      0.040843179004262695            0.04084              4084        2
   14   113     0.6108652381980153                 4.9155       0.04075760797766774            0.04076              4076        2
   15   113     0.6544984694978735                 4.9155      0.040666096845426325            0.04067              4067        2
   16   113     0.6981317007977318                 4.9155       0.04056872793119853            0.04057              4057        2
   17   113     0.7417649320975901                 4.9155       0.04046558821302743            0.04047              4047        2
   18   113     0.7853981633974483                 4.9155       0.04035676913425239            0.04036              4036        2
   19   113     0.8290313946973065                 4.9155       0.04024236640694044            0.04024              4024        2
   20   113     0.8726646259971648                 4.9155       0.04012247980859854            0.04012              4012        2
   21   113     0.9162978572970231                 4.9155       0.03999721297294215               0.04              4000        2
   22   113     0.9599310885968811                 4.9155       0.03986667317550394            0.03987              3987        2
   23   113     1.0035643198967394                 4.9155      0.039730971114870416            0.03973              3973        2
   24   113     1.0471975511965976                 4.9155      0.039590220690333404            0.03959              3959        2
   25   113      1.090830782496456                 4.9155       0.03944453877673892            0.03944              3944        2
   26   113     1.1344640137963142                 4.9155      0.039294044997306744            0.03929              3929        2
   27   113     1.1780972450961724                 4.9155        0.0391388614951816            0.03914              3914        2
   28   113     1.2217304763960306                 4.9155       0.03897911270446008            0.03898              3898        2
   29   113      1.265363707695889                 4.9155      0.038814925121417945            0.03881              3881        2
   30   113      1.308996938995747                 4.9155       0.03864642707663932            0.03865              3865        2
   31   113     1.3526301702956054                 4.9155       0.03847374850872321            0.03847              3847        2
   32   113     1.3962634015954636                 4.9155       0.03829702074021467             0.0383              3830        2
   33   113      1.439896632895322                 4.9155       0.03811637625637663            0.03812              3812        2
   34   113     1.4835298641951802                 4.9155       0.03793194848738602            0.03793              3793        2
   35   113     1.5271630954950384                 4.9155       0.03774387159450286            0.03774              3774        2
   36   113     1.5707963267948966                 4.9155      0.037552280260725296            0.03755              3755        2
   37   113     1.6144295580947547                 4.9155       0.03735730948640612            0.03736              3736        2
   38   113      1.658062789394613                 4.9155      0.037159094390268724            0.03716              3716        2
   39   113     1.7016960206944711                 4.9155       0.03695777001622155            0.03696              3696        2
   40   113     1.7453292519943295                 4.9155        0.0367534711463316            0.03675              3675        2
   41   113     1.7889624832941875                 4.9155      0.036546332120278385            0.03655              3655        2
   42   113     1.8325957145940461                 4.9155      0.036336486661571445            0.03634              3634        2
   43   113      1.876228945893904                 4.9155       0.03612406771077608            0.03612              3612        2
   44   113     1.9198621771937623                 4.9155       0.03590920726595451            0.03591              3591        2
   45   113     1.9634954084936207                 4.9155       0.03569203623049297            0.03569              3569        2
   46   113      2.007128639793479                 4.9155       0.03547268426844969            0.03547              3547        2
   47   113     2.0507618710933375                 4.9155       0.03525127966752391            0.03525              3525        2
   48   113     2.0943951023931953                 4.9155       0.03502794920971328            0.03503              3503        2
   49   113     2.1380283336930535                 4.9155         0.034802818049695             0.0348              3480        2
   50   113      2.181661564992912                 4.9155       0.03457600960093602            0.03458              3458        2
   51   113     2.2252947962927703                 4.9155      0.034347645429508925            0.03435              3435        2
   52   113     2.2689280275926285                 4.9155       0.03411784515556334            0.03412              3412        2
   53   113     2.3125612588924866                 4.9155      0.033886726362377585            0.03389              3389        2
   54   113      2.356194490192345                 4.9155       0.03365440451289201            0.03365              3365        2
   55   113      2.399827721492203                 4.9155      0.033420992873603665            0.03342              3342        2
   56   113      2.443460952792061                 4.9155       0.03318660244568255            0.03319              3319        2
   57   113     2.4870941840919194                 4.9155       0.03295134190315158            0.03295              3295        2
   58   113      2.530727415391778                 4.9155      0.032715317537956305            0.03272              3272        2
   59   113      2.574360646691636                 4.9155       0.03247863321173591            0.03248              3248        2
   60   113      2.617993877991494                 4.9155       0.03224139031409467            0.03224              3224        2
   61   113     2.6616271092913526                 4.9155      0.032003687727161556              0.032              3200        2
   62   113      2.705260340591211                 4.9155        0.0317656217962168            0.03177              3177        2
   63   113      2.748893571891069                 4.9155       0.03152728630615592            0.03153              3153        2
    0   114                    0.0                  4.959       0.04066415793210721            0.04066              4066        2
    1   114    0.04363323129985824                  4.959       0.04066101000477723            0.04066              4066        2
    2   114    0.08726646259971647                  4.959      0.040651569146387706            0.04065              4065        2
    3   114     0.1308996938995747                  4.959       0.04063584412095426            0.04064              4064        2
    4   114    0.17453292519943295                  4.959       0.04061384951258059            0.04061              4061        2
    5   114     0.2181661564992912                  4.959       0.04058560569167756            0.04059              4059        2
    6   114     0.2617993877991494                  4.959      0.040551138767874445            0.04055              4055        2
    7   114    0.30543261909900765                  4.959        0.0405104805298252            0.04051              4051        2
    8   114     0.3490658503988659                  4.959      0.040463668372168055            0.04046              4046        2
    9   114    0.39269908169872414                  4.959       0.04041074520995063            0.04041              4041        2
   10   114     0.4363323129985824                  4.959       0.04035175938088426            0.04035              4035        2
   11   114    0.47996554429844057                  4.959       0.04028676453584041            0.04029              4029        2
   12   114     0.5235987755982988                  4.959       0.04021581951804855            0.04022              4022        2
   13   114     0.5672320068981571                  4.959      0.040138988231497925            0.04014              4014        2
   14   114     0.6108652381980153                  4.959      0.040056339499085804            0.04006              4006        2
   15   114     0.6544984694978735                  4.959      0.039967946911091234            0.03997              3997        2
   16   114     0.6981317007977318                  4.959       0.03987388866458581            0.03987              3987        2
   17   114     0.7417649320975901                  4.959      0.039774247394422126            0.03977              3977        2
   18   114     0.7853981633974483                  4.959       0.03966910999646485            0.03967              3967        2
   19   114     0.8290313946973065                  4.959       0.03955856744375066            0.03956              3956        2
   20   114     0.8726646259971648                  4.959      0.039442714596279314            0.03944              3944        2
   21   114     0.9162978572970231                  4.959       0.03932165000515079            0.03932              3932        2
   22   114     0.9599310885968811                  4.959       0.03919547571177167             0.0392              3920        2
   23   114     1.0035643198967394                  4.959       0.03906429704285801            0.03906              3906        2
   24   114     1.0471975511965976                  4.959       0.03892822240196236            0.03893              3893        2
   25   114      1.090830782496456                  4.959       0.03878736305824856            0.03879              3879        2
   26   114     1.1344640137963142                  4.959       0.03864183293323103            0.03864              3864        2
   27   114     1.1780972450961724                  4.959       0.03849174838618372            0.03849              3849        2
   28   114     1.2217304763960306                  4.959      0.038337227998910144            0.03834              3834        2
   29   114      1.265363707695889                  4.959       0.03817839236054787            0.03818              3818        2
   30   114      1.308996938995747                  4.959       0.03801536385306095            0.03802              3802        2
   31   114     1.3526301702956054                  4.959        0.0378482664380502            0.03785              3785        2
   32   114     1.3962634015954636                  4.959       0.03767722544548595            0.03768              3768        2
   33   114      1.439896632895322                  4.959      0.037502367364940184             0.0375              3750        2
   34   114     1.4835298641951802                  4.959      0.037323819639865224            0.03732              3732        2
   35   114     1.5271630954950384                  4.959       0.03714171046543492            0.03714              3714        2
   36   114     1.5707963267948966                  4.959      0.036956168590431805            0.03696              3696        2
   37   114     1.6144295580947547                  4.959       0.03676732312362969            0.03677              3677        2
   38   114      1.658062789394613                  4.959       0.03657530334508686            0.03658              3658        2
   39   114     1.7016960206944711                  4.959       0.03638023852272979            0.03638              3638        2
   40   114     1.7453292519943295                  4.959       0.03618225773457174            0.03618              3618        2
   41   114     1.7889624832941875                  4.959       0.03598148969687511            0.03598              3598        2
   42   114     1.8325957145940461                  4.959       0.03577806259853104            0.03578              3578        2
   43   114      1.876228945893904                  4.959       0.03557210394189426            0.03557              3557        2
   44   114     1.9198621771937623                  4.959      0.035363740390277176            0.03536              3536        2
   45   114     1.9634954084936207                  4.959      0.035153097622272624            0.03515              3515        2
   46   114      2.007128639793479                  4.959      0.034940300193042194            0.03494              3494        2
   47   114     2.0507618710933375                  4.959       0.03472547140267478            0.03473              3473        2
   48   114     2.0943951023931953                  4.959       0.03450873317168928            0.03451              3451        2
   49   114     2.1380283336930535                  4.959      0.034290205923725565            0.03429              3429        2
   50   114      2.181661564992912                  4.959       0.03407000847543994            0.03407              3407        2
   51   114     2.2252947962927703                  4.959       0.03384825793359428            0.03385              3385        2
   52   114     2.2689280275926285                  4.959      0.033625069599302754            0.03363              3363        2
   53   114     2.3125612588924866                  4.959       0.03340055687937668             0.0334              3340        2
   54   114      2.356194490192345                  4.959       0.03317483120468552            0.03317              3317        2
   55   114      2.399827721492203                  4.959       0.03294800195543185            0.03295              3295        2
   56   114      2.443460952792061                  4.959       0.03272017639321927            0.03272              3272        2
   57   114     2.4870941840919194                  4.959      0.032491459599775036            0.03249              3249        2
   58   114      2.530727415391778                  4.959       0.03226195442217348            0.03226              3226        2
   59   114      2.574360646691636                  4.959       0.03203176142439271            0.03203              3203        2
   60   114      2.617993877991494                  4.959       0.03180097884502418             0.0318              3180        2
   61   114     2.6616271092913526                  4.959      0.031569702560944546            0.03157              3157        2
   62   114      2.705260340591211                  4.959       0.03133802605674909            0.03134              3134        2
   63   114      2.748893571891069                  4.959       0.03110604039973888            0.03111              3111        2
    0   115                    0.0     5.0024999999999995        0.0399600299800125            0.03996              3996        2
    1   115    0.04363323129985824     5.0024999999999995       0.03995699012182232            0.03996              3996        2
    2   115    0.08726646259971647     5.0024999999999995       0.03994787332161287            0.03995              3995        2
    3   115     0.1308996938995747     5.0024999999999995       0.03993268789613974            0.03993              3993        2
    4   115    0.17453292519943295     5.0024999999999995       0.03991144768559674            0.03991              3991        2
    5   115     0.2181661564992912     5.0024999999999995       0.03988417202211174            0.03988              3988        2
    6   115     0.2617993877991494     5.0024999999999995       0.03985088568582827            0.03985              3985        2
    7   115    0.30543261909900765     5.0024999999999995       0.03981161884875884            0.03981              3981        2
    8   115     0.3490658503988659     5.0024999999999995       0.03976640700664676            0.03977              3977        2
    9   115    0.39269908169872414     5.0024999999999995       0.03971529089912283            0.03972              3972        2
   10   115     0.4363323129985824     5.0024999999999995       0.03965831641849028            0.03966              3966        2
   11   115    0.47996554429844057     5.0024999999999995      0.039595534507517016             0.0396              3960        2
   12   115     0.5235987755982988     5.0024999999999995       0.03952700104665648            0.03953              3953        2
   13   115     0.5672320068981571     5.0024999999999995       0.03945277673115865            0.03945              3945        2
   14   115     0.6108652381980153     5.0024999999999995        0.0393729269385693            0.03937              3937        2
   15   115     0.6544984694978735     5.0024999999999995       0.03928752158714978            0.03929              3929        2
   16   115     0.6981317007977318     5.0024999999999995      0.039196634985779355             0.0392              3920        2
   17   115     0.7417649320975901     5.0024999999999995      0.039100345675929474             0.0391              3910        2
   18   115     0.7853981633974483     5.0024999999999995       0.03899873626632208              0.039              3900        2
   19   115     0.8290313946973065     5.0024999999999995       0.03889189326090376            0.03889              3889        2
   20   115     0.8726646259971648     5.0024999999999995      0.038779906880783206            0.03878              3878        2
   21   115     0.9162978572970231     5.0024999999999995       0.03866287088079132            0.03866              3866        2
   22   115     0.9599310885968811     5.0024999999999995      0.038540882361331456            0.03854              3854        2
   23   115     1.0035643198967394     5.0024999999999995        0.0384140415761918            0.03841              3841        2
   24   115     1.0471975511965976     5.0024999999999995       0.03828245173699269            0.03828              3828        2
   25   115      1.090830782496456     5.0024999999999995       0.03814621881493883            0.03815              3815        2
   26   115     1.1344640137963142     5.0024999999999995       0.03800545134054041            0.03801              3801        2
   27   115     1.1780972450961724     5.0024999999999995       0.03786026020195759            0.03786              3786        2
   28   115     1.2217304763960306     5.0024999999999995       0.03771075844261019            0.03771              3771        2
   29   115      1.265363707695889     5.0024999999999995      0.037557061058679425            0.03756              3756        2
   30   115      1.308996938995747     5.0024999999999995       0.03739928479710983             0.0374              3740        2
   31   115     1.3526301702956054     5.0024999999999995       0.03723754795469939            0.03724              3724        2
   32   115     1.3962634015954636     5.0024999999999995       0.03707197017884267            0.03707              3707        2
   33   115      1.439896632895322     5.0024999999999995       0.03690267227046705             0.0369              3690        2
   34   115     1.4835298641951802     5.0024999999999995      0.036729775989675244            0.03673              3673        2
   35   115     1.5271630954950384     5.0024999999999995       0.03655340386457926            0.03655              3655        2
   36   115     1.5707963267948966     5.0024999999999995      0.036373679003781176            0.03637              3637        2
   37   115     1.6144295580947547     5.0024999999999995       0.03619072491292548            0.03619              3619        2
   38   115      1.658062789394613     5.0024999999999995      0.036004665315716486              0.036              3600        2
   39   115     1.7016960206944711     5.0024999999999995       0.03581562397976196            0.03582              3582        2
   40   115     1.7453292519943295     5.0024999999999995        0.0356237245475718            0.03562              3562        2
   41   115     1.7889624832941875     5.0024999999999995       0.03542909037300806            0.03543              3543        2
   42   115     1.8325957145940461     5.0024999999999995       0.03523184436344991            0.03523              3523        2
   43   115      1.876228945893904     5.0024999999999995       0.03503210882790495            0.03503              3503        2
   44   115     1.9198621771937623     5.0024999999999995      0.034830005331266276            0.03483              3483        2
   45   115     1.9634954084936207     5.0024999999999995       0.03462565455488341            0.03463              3463        2
   46   115      2.007128639793479     5.0024999999999995      0.034419176163584767            0.03442              3442        2
   47   115     2.0507618710933375     5.0024999999999995       0.03421068867925942            0.03421              3421        2
   48   115     2.0943951023931953     5.0024999999999995       0.03400030936107735              0.034              3400        2
   49   115     2.1380283336930535     5.0024999999999995       0.03378815409239981            0.03379              3379        2
   50   115      2.181661564992912     5.0024999999999995       0.03357433727440504            0.03357              3357        2
   51   115     2.2252947962927703     5.0024999999999995       0.03335897172642939            0.03336              3336        2
   52   115     2.2689280275926285     5.0024999999999995      0.033142168593000246            0.03314              3314        2
   53   115     2.3125612588924866     5.0024999999999995      0.032924037257514936            0.03292              3292        2
   54   115      2.356194490192345     5.0024999999999995        0.0327046852624987             0.0327              3270        2
   55   115      2.399827721492203     5.0024999999999995      0.032484218236355465            0.03248              3248        2
   56   115      2.443460952792061     5.0024999999999995       0.03226273982650732            0.03226              3226        2
   57   115     2.4870941840919194     5.0024999999999995       0.03204035163880214            0.03204              3204        2
   58   115      2.530727415391778     5.0024999999999995       0.03181715318305365            0.03182              3182        2
   59   115      2.574360646691636     5.0024999999999995       0.03159324182456515            0.03159              3159        2
   60   115      2.617993877991494     5.0024999999999995      0.031368712741475506            0.03137              3137        2
   61   115     2.6616271092913526     5.0024999999999995      0.031143658887756016            0.03114              3114        2
   62   115      2.705260340591211     5.0024999999999995      0.030918170961677115            0.03092              3092        2
   63   115      2.748893571891069     5.0024999999999995       0.03069233737955595            0.03069              3069        2
    0   116                    0.0      5.045999999999999       0.03927403362705598            0.03927              3927        2
    1   116    0.04363323129985824      5.045999999999999       0.03927109724003461            0.03927              3927        2
    2   116    0.08726646259971647      5.045999999999999       0.03926229071290474            0.03926              3926        2
    3   116     0.1308996938995747      5.045999999999999      0.039247621941564725            0.03925              3925        2
    4   116    0.17453292519943295      5.045999999999999       0.03922710406618859            0.03923              3923        2
    5   116     0.2181661564992912      5.045999999999999       0.03920075544182742             0.0392              3920        2
    6   116     0.2617993877991494      5.045999999999999       0.03916859959742326            0.03917              3917        2
    7   116    0.30543261909900765      5.045999999999999      0.039130665183406056            0.03913              3913        2
    8   116     0.3490658503988659      5.045999999999999       0.03908698590809088            0.03909              3909        2
    9   116    0.39269908169872414      5.045999999999999      0.039037600463138214            0.03904              3904        2
   10   116     0.4363323129985824      5.045999999999999       0.03898255243838336            0.03898              3898        2
   11   116    0.47996554429844057      5.045999999999999       0.03892189022638284            0.03892              3892        2
   12   116     0.5235987755982988      5.045999999999999        0.0388556669170649            0.03886              3886        2
   13   116     0.5672320068981571      5.045999999999999       0.03878394018290796            0.03878              3878        2
   14   116     0.6108652381980153      5.045999999999999       0.03870677215510502            0.03871              3871        2
   15   116     0.6544984694978735      5.045999999999999       0.03862422929120323            0.03862              3862        2
   16   116     0.6981317007977318      5.045999999999999      0.038536382234735905            0.03854              3854        2
   17   116     0.7417649320975901      5.045999999999999      0.038443305667389266            0.03844              3844        2
   18   116     0.7853981633974483      5.045999999999999       0.03834507815426781            0.03835              3835        2
   19   116     0.8290313946973065      5.045999999999999       0.03824178198284051            0.03824              3824        2
   20   116     0.8726646259971648      5.045999999999999       0.03813350299616493            0.03813              3813        2
   21   116     0.9162978572970231      5.045999999999999       0.03802033042099768            0.03802              3802        2
   22   116     0.9599310885968811      5.045999999999999       0.03790235669140791             0.0379              3790        2
   23   116     1.0035643198967394      5.045999999999999       0.03777967726851479            0.03778              3778        2
   24   116     1.0471975511965976      5.045999999999999       0.03765239045697162            0.03765              3765        2
   25   116      1.090830782496456      5.045999999999999       0.03752059721881699            0.03752              3752        2
   26   116     1.1344640137963142      5.045999999999999       0.03738440098530856            0.03738              3738        2
   27   116     1.1780972450961724      5.045999999999999        0.0372439074673469            0.03724              3724        2
   28   116     1.2217304763960306      5.045999999999999        0.0370992244650858             0.0371              3710        2
   29   116      1.265363707695889      5.045999999999999       0.03695046167731227            0.03695              3695        2
   30   116      1.308996938995747      5.045999999999999       0.03679773051116281             0.0368              3680        2
   31   116     1.3526301702956054      5.045999999999999      0.036641143892724666            0.03664              3664        2
   32   116     1.3962634015954636      5.045999999999999       0.03648081607904987            0.03648              3648        2
   33   116      1.439896632895322      5.045999999999999       0.03631686247208776            0.03632              3632        2
   34   116     1.4835298641951802      5.045999999999999       0.03614939943501736            0.03615              3615        2
   35   116     1.5271630954950384      5.045999999999999        0.0359785441114355            0.03598              3598        2
   36   116     1.5707963267948966      5.045999999999999      0.035804414247829916             0.0358              3580        2
   37   116     1.6144295580947547      5.045999999999999       0.03562712801973835            0.03563              3563        2
   38   116      1.658062789394613      5.045999999999999       0.03544680386196644            0.03545              3545        2
   39   116     1.7016960206944711      5.045999999999999       0.03526356030320759            0.03526              3526        2
   40   116     1.7453292519943295      5.045999999999999       0.03507751580537852            0.03508              3508        2
   41   116     1.7889624832941875      5.045999999999999       0.03488878860795421            0.03489              3489        2
   42   116     1.8325957145940461      5.045999999999999       0.03469749657755627             0.0347              3470        2
   43   116      1.876228945893904      5.045999999999999        0.0345037570630186             0.0345              3450        2
   44   116     1.9198621771937623      5.045999999999999       0.03430768675612549            0.03431              3431        2
   45   116     1.9634954084936207      5.045999999999999      0.034109401558187535            0.03411              3411        2
   46   116      2.007128639793479      5.045999999999999       0.03390901645259322            0.03391              3391        2
   47   116     2.0507618710933375      5.045999999999999       0.03370664538344602            0.03371              3371        2
   48   116     2.0943951023931953      5.045999999999999       0.03350240114037028             0.0335              3350        2
   49   116     2.1380283336930535      5.045999999999999       0.03329639524954358             0.0333              3330        2
   50   116      2.181661564992912      5.045999999999999        0.0330887378709884            0.03309              3309        2
   51   116     2.2252947962927703      5.045999999999999       0.03287953770213274            0.03288              3288        2
   52   116     2.2689280275926285      5.045999999999999        0.0326689018876267            0.03267              3267        2
   53   116     2.3125612588924866      5.045999999999999      0.032456935935381244            0.03246              3246        2
   54   116      2.356194490192345      5.045999999999999       0.03224374363877566            0.03224              3224        2
   55   116      2.399827721492203      5.045999999999999      0.032029427004961565            0.03203              3203        2
   56   116      2.443460952792061      5.045999999999999       0.03181408618917458            0.03181              3181        2
   57   116     2.4870941840919194      5.045999999999999        0.0315978194349489             0.0316              3160        2
   58   116      2.530727415391778      5.045999999999999      0.031380723020115665            0.03138              3138        2
   59   116      2.574360646691636      5.045999999999999       0.03116289120845312            0.03116              3116        2
   60   116      2.617993877991494      5.045999999999999      0.030944416206844762            0.03094              3094        2
   61   116     2.6616271092913526      5.045999999999999      0.030725388127791454            0.03073              3073        2
   62   116      2.705260340591211      5.045999999999999      0.030505894957114154            0.03051              3051        2
   63   116      2.748893571891069      5.045999999999999      0.030286022526676254            0.03029              3029        2
    0   117                    0.0      5.089499999999999      0.038605551646260894            0.03861              3861        2
    1   117    0.04363323129985824      5.089499999999999       0.03860271436520427             0.0386              3860        2
    2   117    0.08726646259971647      5.089499999999999      0.038594205023764525            0.03859              3859        2
    3   117     0.1308996938995747      5.089499999999999      0.038580031121619354            0.03858              3858        2
    4   117    0.17453292519943295      5.089499999999999       0.03856020513987886            0.03856              3856        2
    5   117     0.2181661564992912      5.089499999999999       0.03853474451363548            0.03853              3853        2
    6   117     0.2617993877991494      5.089499999999999       0.03850367159369184             0.0385              3850        2
    7   117    0.30543261909900765      5.089499999999999      0.038467013597622945            0.03847              3847        2
    8   117     0.3490658503988659      5.089499999999999       0.03842480255037219            0.03842              3842        2
    9   117    0.39269908169872414      5.089499999999999      0.038377075214622525            0.03838              3838        2
   10   117     0.4363323129985824      5.089499999999999      0.038323873011223863            0.03832              3832        2
   11   117    0.47996554429844057      5.089499999999999      0.038265241929996405            0.03827              3827        2
   12   117     0.5235987755982988      5.089499999999999       0.03820123243126556             0.0382              3820        2
   13   117     0.5672320068981571      5.089499999999999      0.038131899338518224            0.03813              3813        2
   14   117     0.6108652381980153      5.089499999999999      0.038057301722601564            0.03806              3806        2
   15   117     0.6544984694978735      5.089499999999999       0.03797750277791461            0.03798              3798        2
