   idx  dphi_idx  deta_idx               dphi_val               deta_val                 inv_dr_sq  inv_dr_sq_rounded  inv_dr_sq_fw_lut
  4457        41        69     1.7889624832941875     1.5007499999999998        0.1833974899920224           0.183397            183397
  4458        42        69     1.8325957145940461     1.5007499999999998        0.1782322266842553           0.178232            178232
  4459        43        69      1.876228945893904     1.5007499999999998       0.17323559829250215           0.173236            173236
  4460        44        69     1.9198621771937623     1.5007499999999998       0.16840342970775413           0.168403            168403
  4461        45        69     1.9634954084936207     1.5007499999999998       0.16373137833925083           0.163731            163731
  4462        46        69      2.007128639793479     1.5007499999999998       0.15921498252513358           0.159215            159215
  4463        47        69     2.0507618710933375     1.5007499999999998        0.1548497034605689            0.15485            154850
  4464        48        69     2.0943951023931953     1.5007499999999998       0.15063096129652262           0.150631            150631
  4465        49        69     2.1380283336930535     1.5007499999999998       0.14655416602222865           0.146554            146554
  4466        50        69      2.181661564992912     1.5007499999999998       0.14261474370120258           0.142615            142615
  4467        51        69     2.2252947962927703     1.5007499999999998       0.13880815858616558           0.138808            138808
  4468        52        69     2.2689280275926285     1.5007499999999998       0.13512993159381362            0.13513            135130
  4469        53        69     2.3125612588924866     1.5007499999999998       0.13157565557698084           0.131576            131576
  4470        54        69      2.356194490192345     1.5007499999999998       0.12814100779010093           0.128141            128141
  4471        55        69      2.399827721492203     1.5007499999999998       0.12482175990445156           0.124822            124822
  4472        56        69      2.443460952792061     1.5007499999999998        0.1216137858927624           0.121614            121614
  4473        57        69     2.4870941840919194     1.5007499999999998       0.11851306806854292           0.118513            118513
  4474        58        69      2.530727415391778     1.5007499999999998       0.11551570153398867           0.115516            115516
  4475        59        69      2.574360646691636     1.5007499999999998       0.11261789726153654           0.112618            112618
  4476        60        69      2.617993877991494     1.5007499999999998       0.10981598400797193           0.109816            109816
  4477        61        69     2.6616271092913526     1.5007499999999998       0.10710640923633523           0.107106            107106
  4478        62        69      2.705260340591211     1.5007499999999998       0.10448573919957355           0.104486            104486
  4479        63        69      2.748893571891069     1.5007499999999998       0.10195065832078978           0.101951            101951
  4480         0        70                    0.0                 1.5225       0.43140522162095124           0.431405            431405
  4481         1        70    0.04363323129985824                 1.5225       0.43105118434330514           0.431051            431051
  4482         2        70    0.08726646259971647                 1.5225        0.4299925504810971           0.429993            429993
  4483         3        70     0.1308996938995747                 1.5225       0.42823966887800835            0.42824            428240
  4484         4        70    0.17453292519943295                 1.5225        0.4258095079070945            0.42581            425810
  4485         5        70     0.2181661564992912                 1.5225       0.42272524915826876           0.422725            422725
  4486         6        70     0.2617993877991494                 1.5225        0.4190157440974045           0.419016            419016
  4487         7        70    0.30543261909900765                 1.5225        0.4147148570164379           0.414715            414715
  4488         8        70     0.3490658503988659                 1.5225         0.409860721398105           0.409861            409861
  4489         9        70    0.39269908169872414                 1.5225         0.404494938881961           0.404495            404495
  4490        10        70     0.4363323129985824                 1.5225       0.39866175033134926           0.398662            398662
  4491        11        70    0.47996554429844057                 1.5225       0.39240720719984584           0.392407            392407
  4492        12        70     0.5235987755982988                 1.5225        0.3857783687323931           0.385778            385778
  4493        13        70     0.5672320068981571                 1.5225        0.3788225468409145           0.378823            378823
  4494        14        70     0.6108652381980153                 1.5225        0.3715866161333947           0.371587            371587
  4495        15        70     0.6544984694978735                 1.5225        0.3641164019135327           0.364116            364116
  4496        16        70     0.6981317007977318                 1.5225        0.3564561543348263           0.356456            356456
  4497        17        70     0.7417649320975901                 1.5225        0.3486481125605482           0.348648            348648
  4498        18        70     0.7853981633974483                 1.5225       0.34073215895172293           0.340732            340732
  4499        19        70     0.8290313946973065                 1.5225       0.33274556010802026           0.332746            332746
  4500        20        70     0.8726646259971648                 1.5225       0.32472278908207675           0.324723            324723
  4501        21        70     0.9162978572970231                 1.5225       0.31669542127839534           0.316695            316695
  4502        22        70     0.9599310885968811                 1.5225        0.3086920953904521           0.308692            308692
  4503        23        70     1.0035643198967394                 1.5225       0.30073853014926744           0.300739            300739
  4504        24        70     1.0471975511965976                 1.5225       0.29285758756030567           0.292858            292858
  4505        25        70      1.090830782496456                 1.5225        0.2850693735927933           0.285069            285069
  4506        26        70     1.1344640137963142                 1.5225        0.2773913678576577           0.277391            277391
  4507        27        70     1.1780972450961724                 1.5225        0.2698385745764246           0.269839            269839
  4508        28        70     1.2217304763960306                 1.5225        0.2624236880245461           0.262424            262424
  4509        29        70      1.265363707695889                 1.5225       0.25515726656341037           0.255157            255157
  4510        30        70      1.308996938995747                 1.5225       0.24804791030443676           0.248048            248048
  4511        31        70     1.3526301702956054                 1.5225       0.24110243833818096           0.241102            241102
  4512        32        70     1.3962634015954636                 1.5225       0.23432606228510514           0.234326            234326
  4513        33        70      1.439896632895322                 1.5225        0.2277225536664271           0.227723            227723
  4514        34        70     1.4835298641951802                 1.5225       0.22129440324516836           0.221294            221294
  4515        35        70     1.5271630954950384                 1.5225       0.21504297104727077           0.215043            215043
  4516        36        70     1.5707963267948966                 1.5225       0.20896862624309082           0.208969            208969
  4517        37        70     1.6144295580947547                 1.5225        0.2030708764564374           0.203071            203071
  4518        38        70      1.658062789394613                 1.5225       0.19734848637923647           0.197348            197348
  4519        39        70     1.7016960206944711                 1.5225       0.19179958581352594             0.1918            191800
  4520        40        70     1.7453292519943295                 1.5225       0.18642176744774155           0.186422            186422
  4521        41        70     1.7889624832941875                 1.5225        0.1812121748098944           0.181212            181212
  4522        42        70     1.8325957145940461                 1.5225       0.17616758093448603           0.176168            176168
  4523        43        70      1.876228945893904                 1.5225       0.17128445834034922           0.171284            171284
  4524        44        70     1.9198621771937623                 1.5225       0.16655904094970145           0.166559            166559
  4525        45        70     1.9634954084936207                 1.5225       0.16198737859036721           0.161987            161987
  4526        46        70      2.007128639793479                 1.5225       0.15756538471830656           0.157565            157565
  4527        47        70     2.0507618710933375                 1.5225       0.15328887798046115           0.153289            153289
  4528        48        70     2.0943951023931953                 1.5225        0.1491536182119338           0.149154            149154
  4529        49        70     2.1380283336930535                 1.5225       0.14515533742945427           0.145155            145155
  4530        50        70      2.181661564992912                 1.5225       0.14128976634720583            0.14129            141290
  4531        51        70     2.2252947962927703                 1.5225       0.13755265690314822           0.137553            137553
  4532        52        70     2.2689280275926285                 1.5225       0.13393980124534713            0.13394            133940
  4533        53        70     2.3125612588924866                 1.5225       0.13044704758953113           0.130447            130447
  4534        54        70      2.356194490192345                 1.5225       0.12707031332189514            0.12707            127070
  4535        55        70      2.399827721492203                 1.5225        0.1238055956855958           0.123806            123806
  4536        56        70      2.443460952792061                 1.5225       0.12064898035578299           0.120649            120649
  4537        57        70     2.4870941840919194                 1.5225       0.11759664817660995           0.117597            117597
  4538        58        70      2.530727415391778                 1.5225       0.11464488030456242           0.114645            114645
  4539        59        70      2.574360646691636                 1.5225       0.11179006197567998            0.11179            111790
  4540        60        70      2.617993877991494                 1.5225       0.10902868508977073           0.109029            109029
  4541        61        70     2.6616271092913526                 1.5225       0.10635734978247836           0.106357            106357
  4542        62        70      2.705260340591211                 1.5225       0.10377276513592977           0.103773            103773
  4543        63        70      2.748893571891069                 1.5225       0.10127174916055999           0.101272            101272
  4544         0        71                    0.0                1.54425       0.41933854115109326           0.419339            419339
  4545         1        71    0.04363323129985824                1.54425       0.41900402451037294           0.419004            419004
  4546         2        71    0.08726646259971647                1.54425        0.4180036691685871           0.418004            418004
  4547         3        71     0.1308996938995747                1.54425       0.41634698289981387           0.416347            416347
  4548         4        71    0.17453292519943295                1.54425       0.41404956212420696            0.41405            414050
  4549         5        71     0.2181661564992912                1.54425       0.41113272860409306           0.411133            411133
  4550         6        71     0.2617993877991494                1.54425       0.40762304299435687           0.407623            407623
  4551         7        71    0.30543261909900765                1.54425       0.40355171558033615           0.403552            403552
  4552         8        71     0.3490658503988659                1.54425        0.3989539379211477           0.398954            398954
  4553         9        71    0.39269908169872414                1.54425       0.39386816101492733           0.393868            393868
  4554        10        71     0.4363323129985824                1.54425       0.38833534599845104           0.388335            388335
  4555        11        71    0.47996554429844057                1.54425        0.3823982123923242           0.382398            382398
  4556        12        71     0.5235987755982988                1.54425       0.37610050670898504           0.376101            376101
  4557        13        71     0.5672320068981571                1.54425        0.3694863111272977           0.369486            369486
  4558        14        71     0.6108652381980153                1.54425        0.3625994082122174           0.362599            362599
  4559        15        71     0.6544984694978735                1.54425        0.3554827136306163           0.355483            355483
  4560        16        71     0.6981317007977318                1.54425        0.3481777847691952           0.348178            348178
  4561        17        71     0.7417649320975901                1.54425       0.34072440933640635           0.340724            340724
  4562        18        71     0.7853981633974483                1.54425        0.3331602746092943            0.33316            333160
  4563        19        71     0.8290313946973065                1.54425        0.3255207150890186           0.325521            325521
  4564        20        71     0.8726646259971648                1.54425       0.31783853401822637           0.317839            317839
  4565        21        71     0.9162978572970231                1.54425       0.31014389250136065           0.310144            310144
  4566        22        71     0.9599310885968811                1.54425       0.30246425882696587           0.302464            302464
  4567        23        71     1.0035643198967394                1.54425       0.29482440996159165           0.294824            294824
  4568        24        71     1.0471975511965976                1.54425        0.2872464769924614           0.287246            287246
  4569        25        71      1.090830782496456                1.54425        0.2797500264567777            0.27975            279750
  4570        26        71     1.1344640137963142                1.54425        0.2723521699249875           0.272352            272352
  4571        27        71     1.1780972450961724                1.54425        0.2650676948243342           0.265068            265068
  4572        28        71     1.2217304763960306                1.54425       0.25790921022742314           0.257909            257909
  4573        29        71      1.265363707695889                1.54425        0.2508873021291966           0.250887            250887
  4574        30        71      1.308996938995747                1.54425        0.2440106935472642           0.244011            244011
  4575        31        71     1.3526301702956054                1.54425        0.2372864055689455           0.237286            237286
  4576        32        71     1.3962634015954636                1.54425       0.23071991620796864            0.23072            230720
  4577        33        71      1.439896632895322                1.54425       0.22431531460778464           0.224315            224315
  4578        34        71     1.4835298641951802                1.54425       0.21807544872750706           0.218075            218075
  4579        35        71     1.5271630954950384                1.54425       0.21200206516696146           0.212002            212002
  4580        36        71     1.5707963267948966                1.54425       0.20609594022996633           0.206096            206096
  4581        37        71     1.6144295580947547                1.54425        0.2003570016935734           0.200357            200357
  4582        38        71      1.658062789394613                1.54425        0.1947844410513835           0.194784            194784
  4583        39        71     1.7016960206944711                1.54425       0.18937681623820973           0.189377            189377
  4584        40        71     1.7453292519943295                1.54425       0.18413214502875408           0.184132            184132
  4585        41        71     1.7889624832941875                1.54425       0.17904798944211242           0.179048            179048
  4586        42        71     1.8325957145940461                1.54425       0.17412153158401192           0.174122            174122
  4587        43        71      1.876228945893904                1.54425       0.16934964142638786            0.16935            169350
  4588        44        71     1.9198621771937623                1.54425       0.16472893706522668           0.164729            164729
  4589        45        71     1.9634954084936207                1.54425       0.16025583801785503           0.160256            160256
  4590        46        71      2.007128639793479                1.54425       0.15592661212461595           0.155927            155927
  4591        47        71     2.0507618710933375                1.54425       0.15173741661105491           0.151737            151737
  4592        48        71     2.0943951023931953                1.54425       0.14768433384860571           0.147684            147684
  4593        49        71     2.1380283336930535                1.54425        0.1437634023270007           0.143763            143763
  4594        50        71      2.181661564992912                1.54425       0.13997064332242956           0.139971            139971
  4595        51        71     2.2252947962927703                1.54425        0.1363020837135636           0.136302            136302
  4596        52        71     2.2689280275926285                1.54425        0.1327537753643247           0.132754            132754
  4597        53        71     2.3125612588924866                1.54425       0.12932181145876173           0.129322            129322
  4598        54        71      2.356194490192345                1.54425        0.1260023401403833           0.126002            126002
  4599        55        71      2.399827721492203                1.54425       0.12279157577637181           0.122792            122792
  4600        56        71      2.443460952792061                1.54425        0.1196858081366625           0.119686            119686
  4601        57        71     2.4870941840919194                1.54425       0.11668140974918491           0.116681            116681
  4602        58        71      2.530727415391778                1.54425       0.11377484166578411           0.113775            113775
  4603        59        71      2.574360646691636                1.54425       0.11096265784854487           0.110963            110963
  4604        60        71      2.617993877991494                1.54425       0.10824150836343585           0.108242            108242
  4605        61        71     2.6616271092913526                1.54425       0.10560814154734854           0.105608            105608
  4606        62        71      2.705260340591211                1.54425       0.10305940529564332           0.103059            103059
  4607        63        71      2.748893571891069                1.54425       0.10059224760015258           0.100592            100592
  4608         0        72                    0.0     1.5659999999999998        0.4077711392636306           0.407771            407771
  4609         1        72    0.04363323129985824     1.5659999999999998        0.4074548163204405           0.407455            407455
  4610         2        72    0.08726646259971647     1.5659999999999998       0.40650878525299355           0.406509            406509
  4611         3        72     0.1308996938995747     1.5659999999999998        0.4049417914014507           0.404942            404942
  4612         4        72    0.17453292519943295     1.5659999999999998       0.40276818676309867           0.402768            402768
  4613         5        72     0.2181661564992912     1.5659999999999998       0.40000760464990637           0.400008            400008
  4614         6        72     0.2617993877991494     1.5659999999999998       0.39668452353316636           0.396685            396685
  4615         7        72    0.30543261909900765     1.5659999999999998        0.3928277378363462           0.392828            392828
  4616         8        72     0.3490658503988659     1.5659999999999998        0.3884697564505112            0.38847            388470
  4617         9        72    0.39269908169872414     1.5659999999999998       0.38364615148913106           0.383646            383646
  4618        10        72     0.4363323129985824     1.5659999999999998         0.378394880249327           0.378395            378395
  4619        11        72    0.47996554429844057     1.5659999999999998        0.3727556025859347           0.372756            372756
  4620        12        72     0.5235987755982988     1.5659999999999998       0.36676901409934326           0.366769            366769
  4621        13        72     0.5672320068981571     1.5659999999999998        0.3604762129141472           0.360476            360476
  4622        14        72     0.6108652381980153     1.5659999999999998       0.35391811464161993           0.353918            353918
  4623        15        72     0.6544984694978735     1.5659999999999998       0.34713492663829826           0.347135            347135
  4624        16        72     0.6981317007977318     1.5659999999999998       0.34016568914071954           0.340166            340166
  4625        17        72     0.7417649320975901     1.5659999999999998        0.3330478874819761           0.333048            333048
  4626        18        72     0.7853981633974483     1.5659999999999998        0.3258171365421886           0.325817            325817
  4627        19        72     0.8290313946973065     1.5659999999999998       0.31850693596440777           0.318507            318507
  4628        20        72     0.8726646259971648     1.5659999999999998       0.31114849254262267           0.311148            311148
  4629        21        72     0.9162978572970231     1.5659999999999998        0.3037706045783136           0.303771            303771
  4630        22        72     0.9599310885968811     1.5659999999999998        0.2963996018894044             0.2964            296400
  4631        23        72     1.0035643198967394     1.5659999999999998        0.2890593344970397           0.289059            289059
  4632        24        72     1.0471975511965976     1.5659999999999998       0.28177120275055567           0.281771            281771
  4633        25        72      1.090830782496456     1.5659999999999998        0.2745542217095438           0.274554            274554
  4634        26        72     1.1344640137963142     1.5659999999999998        0.2674251129121521           0.267425            267425
  4635        27        72     1.1780972450961724     1.5659999999999998       0.26039841715197487           0.260398            260398
  4636        28        72     1.2217304763960306     1.5659999999999998       0.25348662250001086           0.253487            253487
  4637        29        72      1.265363707695889     1.5659999999999998         0.246700302490001             0.2467            246700
  4638        30        72      1.308996938995747     1.5659999999999998       0.24004826009147395           0.240048            240048
  4639        31        72     1.3526301702956054     1.5659999999999998        0.2335376737911843           0.233538            233538
  4640        32        72     1.3962634015954636     1.5659999999999998        0.2271742427654826           0.227174            227174
  4641        33        72      1.439896632895322     1.5659999999999998       0.22096232873656405           0.220962            220962
  4642        34        72     1.4835298641951802     1.5659999999999998        0.2149050926542521           0.214905            214905
  4643        35        72     1.5271630954950384     1.5659999999999998       0.20900462482704735           0.209005            209005
  4644        36        72     1.5707963267948966     1.5659999999999998       0.20326206754082307           0.203262            203262
  4645        37        72     1.6144295580947547     1.5659999999999998       0.19767772955296029           0.197678            197678
  4646        38        72      1.658062789394613     1.5659999999999998       0.19225119213814543           0.192251            192251
  4647        39        72     1.7016960206944711     1.5659999999999998       0.18698140659501897           0.186981            186981
  4648        40        72     1.7453292519943295     1.5659999999999998       0.18186678330654735           0.181867            181867
  4649        41        72     1.7889624832941875     1.5659999999999998       0.17690527258777858           0.176905            176905
  4650        42        72     1.8325957145940461     1.5659999999999998       0.17209443765877996           0.172094            172094
  4651        43        72      1.876228945893904     1.5659999999999998       0.16743152015393845           0.167432            167432
  4652        44        72     1.9198621771937623     1.5659999999999998       0.16291349862681753           0.162913            162913
  4653        45        72     1.9634954084936207     1.5659999999999998       0.15853714053724088           0.158537            158537
  4654        46        72      2.007128639793479     1.5659999999999998       0.15429904821841756           0.154299            154299
  4655        47        72     2.0507618710933375     1.5659999999999998       0.15019569932038854           0.150196            150196
  4656        48        72     2.0943951023931953     1.5659999999999998       0.14622348221492304           0.146223            146223
  4657        49        72     2.1380283336930535     1.5659999999999998       0.14237872682879318           0.142379            142379
  4658        50        72      2.181661564992912     1.5659999999999998       0.13865773134922113           0.138658            138658
  4659        51        72     2.2252947962927703     1.5659999999999998       0.13505678521891487           0.135057            135057
  4660        52        72     2.2689280275926285     1.5659999999999998       0.13157218880985547           0.131572            131572
  4661        53        72     2.3125612588924866     1.5659999999999998       0.12820027013592777             0.1282            128200
  4662        54        72      2.356194490192345     1.5659999999999998       0.12493739893540566           0.124937            124937
  4663        55        72      2.399827721492203     1.5659999999999998       0.12177999842582857            0.12178            121780
  4664        56        72      2.443460952792061     1.5659999999999998       0.11872455500637394           0.118725            118725
  4665        57        72     2.4870941840919194     1.5659999999999998        0.1157676261567449           0.115768            115768
  4666        58        72      2.530727415391778     1.5659999999999998       0.11290584675705348           0.112906            112906
  4667        59        72      2.574360646691636     1.5659999999999998       0.11013593403030032           0.110136            110136
  4668        60        72      2.617993877991494     1.5659999999999998       0.10745469128787627           0.107455            107455
  4669        61        72     2.6616271092913526     1.5659999999999998       0.10485901063904551           0.104859            104859
  4670        62        72      2.705260340591211     1.5659999999999998       0.10234587480756725           0.102346            102346
  4671        63        72      2.748893571891069     1.5659999999999998       0.09991235818241899           0.099912             99912
  4672         0        73                    0.0                1.58775       0.39667584648952164           0.396676            396676
  4673         1        73    0.04363323129985824                1.58775       0.39637649708054074           0.396376            396376
  4674         2        73    0.08726646259971647                1.58775        0.3954811535604164           0.395481            395481
  4675         3        73     0.1308996938995747                1.58775       0.39399786918426083           0.393998            393998
  4676         4        73    0.17453292519943295                1.58775       0.39193986570283573            0.39194            391940
  4677         5        73     0.2181661564992912                1.58775        0.3893252415830976           0.389325            389325
  4678         6        73     0.2617993877991494                1.58775        0.3861765803869842           0.386177            386177
  4679         7        73    0.30543261909900765                1.58775        0.3825204748498632            0.38252            382520
  4680         8        73     0.3490658503988659                1.58775       0.37838698488437805           0.378387            378387
  4681         9        73    0.39269908169872414                1.58775       0.37380904933109654           0.373809            373809
  4682        10        73     0.4363323129985824                1.58775       0.36882187175999587           0.368822            368822
  4683        11        73    0.47996554429844057                1.58775       0.36346230005877217           0.363462            363462
  4684        12        73     0.5235987755982988                1.58775       0.35776821806025627           0.357768            357768
  4685        13        73     0.5672320068981571                1.58775        0.3517779652494023           0.351778            351778
  4686        14        73     0.6108652381980153                1.58775       0.34552979786756327            0.34553            345530
  4687        15        73     0.6544984694978735                1.58775         0.339061401722221           0.339061            339061
  4688        16        73     0.6981317007977318                1.58775        0.3324094639253502           0.332409            332409
  4689        17        73     0.7417649320975901                1.58775       0.32560930780650393           0.325609            325609
  4690        18        73     0.7853981633974483                1.58775        0.3186945925230661           0.318695            318695
  4691        19        73     0.8290313946973065                1.58775       0.31169707652327255           0.311697            311697
  4692        20        73     0.8726646259971648                1.58775       0.30464644206903124           0.304646            304646
  4693        21        73     0.9162978572970231                1.58775        0.2975701765187858            0.29757            297570
  4694        22        73     0.9599310885968811                1.58775        0.2904935049976083           0.290494            290494
  4695        23        73     1.0035643198967394                1.58775       0.28343936841021594           0.283439            283439
  4696        24        73     1.0471975511965976                1.58775        0.2764284404341996           0.276428            276428
  4697        25        73      1.090830782496456                1.58775       0.26947917710764535           0.269479            269479
  4698        26        73     1.1344640137963142                1.58775        0.2626078928365874           0.262608            262608
  4699        27        73     1.1780972450961724                1.58775        0.2558288570338303           0.255829            255829
  4700        28        73     1.2217304763960306                1.58775       0.24915440610701692           0.249154            249154
  4701        29        73      1.265363707695889                1.58775        0.2425950660926685           0.242595            242595
  4702        30        73      1.308996938995747                1.58775       0.23615968184457525            0.23616            236160
  4703        31        73     1.3526301702956054                1.58775       0.22985554929780747           0.229856            229856
  4704        32        73     1.3962634015954636                1.58775       0.22368854791997672           0.223689            223689
  4705        33        73      1.439896632895322                1.58775       0.21766327101241031           0.217663            217663
  4706        34        73     1.4835298641951802                1.58775       0.21178315202481637           0.211783            211783
  4707        35        73     1.5271630954950384                1.58775       0.20605058549191727           0.206051            206051
  4708        36        73     1.5707963267948966                1.58775       0.20046704158739245           0.200467            200467
  4709        37        73     1.6144295580947547                1.58775        0.1950331736201591           0.195033            195033
  4710        38        73      1.658062789394613                1.58775        0.1897489180734448           0.189749            189749
  4711        39        73     1.7016960206944711                1.58775        0.1846135870125271           0.184614            184614
  4712        40        73     1.7453292519943295                1.58775       0.17962595286746158           0.179626            179626
  4713        41        73     1.7889624832941875                1.58775        0.1747843257379665           0.174784            174784
  4714        42        73     1.8325957145940461                1.58775       0.17008662347425807           0.170087            170087
  4715        43        73      1.876228945893904                1.58775       0.16553043486521613            0.16553            165530
  4716        44        73     1.9198621771937623                1.58775       0.16111307631859986           0.161113            161113
  4717        45        73     1.9634954084936207                1.58775       0.15683164245149886           0.156832            156832
  4718        46        73      2.007128639793479                1.58775       0.15268305102664498           0.152683            152683
  4719        47        73     2.0507618710933375                1.58775       0.14866408267500153           0.148664            148664
  4720        48        73     2.0943951023931953                1.58775       0.14477141584006178           0.144771            144771
  4721        49        73     2.1380283336930535                1.58775       0.14100165736695794           0.141002            141002
  4722        50        73      2.181661564992912                1.58775       0.13735136914183074           0.137351            137351
  4723        51        73     2.2252947962927703                1.58775       0.13381709116557944           0.133817            133817
  4724        52        73     2.2689280275926285                1.58775        0.1303953614224469           0.130395            130395
  4725        53        73     2.3125612588924866                1.58775        0.1270827328789494           0.127083            127083
  4726        54        73      2.356194490192345                1.58775       0.12387578792325663           0.123876            123876
  4727        55        73      2.399827721492203                1.58775       0.12077115052990306           0.120771            120771
  4728        56        73      2.443460952792061                1.58775       0.11776549641012851           0.117765            117765
  4729        57        73     2.4870941840919194                1.58775       0.11485556138454642           0.114856            114856
  4730        58        73      2.530727415391778                1.58775        0.1120381481924491           0.112038            112038
  4731        59        73      2.574360646691636                1.58775       0.10931013193103226            0.10931            109310
  4732        60        73      2.617993877991494                1.58775       0.10666846429823057           0.106668            106668
  4733        61        73     2.6616271092913526                1.58775       0.10411017679474063            0.10411            104110
  4734        62        73      2.705260340591211                1.58775       0.10163238302414696           0.101632            101632
  4735        63        73      2.748893571891069                1.58775       0.09923228021483547           0.099232             99232
  4736         0        74                    0.0                 1.6095       0.38602731664402135           0.386027            386027
  4737         1        74    0.04363323129985824                 1.6095       0.38574381749173015           0.385744            385744
  4738         2        74    0.08726646259971647                 1.6095        0.3848958129698271           0.384896            384896
  4739         3        74     0.1308996938995747                 1.6095        0.3834907272795559           0.383491            383491
  4740         4        74    0.17453292519943295                 1.6095       0.38154075429861517           0.381541            381541
  4741         5        74     0.2181661564992912                 1.6095        0.3790625955244908           0.379063            379063
  4742         6        74     0.2617993877991494                 1.6095        0.3760771079491718           0.376077            376077
  4743         7        74    0.30543261909900765                 1.6095       0.37260887548749055           0.372609            372609
  4744         8        74     0.3490658503988659                 1.6095       0.36868571997431293           0.368686            368686
  4745         9        74    0.39269908169872414                 1.6095       0.36433816920449746           0.364338            364338
  4746        10        74     0.4363323129985824                 1.6095        0.3595988999880212           0.359599            359599
  4747        11        74    0.47996554429844057                 1.6095       0.35450217377843557           0.354502            354502
  4748        12        74     0.5235987755982988                 1.6095        0.3490832812155524           0.349083            349083
  4749        13        74     0.5672320068981571                 1.6095        0.3433780100586001           0.343378            343378
  4750        14        74     0.6108652381980153                 1.6095        0.3374221486566904           0.337422            337422
  4751        15        74     0.6544984694978735                 1.6095       0.33125103450013155           0.331251            331251
  4752        16        74     0.6981317007977318                 1.6095       0.32489915470112213           0.324899            324899
  4753        17        74     0.7417649320975901                 1.6095       0.31839980262602113             0.3184            318400
  4754        18        74     0.7853981633974483                 1.6095        0.3117847924734379           0.311785            311785
  4755        19        74     0.8290313946973065                 1.6095        0.3050842314574661           0.305084            305084
  4756        20        74     0.8726646259971648                 1.6095       0.29832634747271225           0.298326            298326
  4757        21        74     0.9162978572970231                 1.6095       0.29153736871381564           0.291537            291537
  4758        22        74     0.9599310885968811                 1.6095        0.2847414506956308           0.284741            284741
  4759        23        74     1.0035643198967394                 1.6095        0.2779606454481234           0.277961            277961
  4760        24        74     1.0471975511965976                 1.6095       0.27121490730401226           0.271215            271215
  4761        25        74      1.090830782496456                 1.6095       0.26452212960973914           0.264522            264522
  4762        26        74     1.1344640137963142                 1.6095       0.25789820681993386           0.257898            257898
  4763        27        74     1.1780972450961724                 1.6095        0.2513571167308987           0.251357            251357
  4764        28        74     1.2217304763960306                 1.6095       0.24491101802179574           0.244911            244911
  4765        29        74      1.265363707695889                 1.6095       0.23857035876062763            0.23857            238570
  4766        30        74      1.308996938995747                 1.6095        0.2323439920596576           0.232344            232344
  4767        31        74     1.3526301702956054                 1.6095       0.22623929560240383           0.226239            226239
  4768        32        74     1.3962634015954636                 1.6095       0.22026229228923278           0.220262            220262
  4769        33        74      1.439896632895322                 1.6095       0.21441776974445595           0.214418            214418
  4770        34        74     1.4835298641951802                 1.6095       0.20870939688366572           0.208709            208709
  4771        35        74     1.5271630954950384                 1.6095        0.2031398361492451            0.20314            203140
  4772        36        74     1.5707963267948966                 1.6095       0.19771085038158356           0.197711            197711
  4773        37        74     1.6144295580947547                 1.6095       0.19242340360329196           0.192423            192423
  4774        38        74      1.658062789394613                 1.6095       0.18727775525542747           0.187278            187278
  4775        39        74     1.7016960206944711                 1.6095       0.18227354764157278           0.182274            182274
  4776        40        74     1.7453292519943295                 1.6095       0.17740988651158757            0.17741            177410
  4777        41        74     1.7889624832941875                 1.6095       0.17268541485642547           0.172685            172685
  4778        42        74     1.8325957145940461                 1.6095       0.16809838009318948           0.168098            168098
  4779        43        74      1.876228945893904                 1.6095       0.16364669490008876           0.163647            163647
  4780        44        74     1.9198621771937623                 1.6095       0.15932799201841677           0.159328            159328
  4781        45        74     1.9634954084936207                 1.6095       0.15513967337701573            0.15514            155140
  4782        46        74      2.007128639793479                 1.6095       0.15107895391743367           0.151079            151079
  4783        47        74     2.0507618710933375                 1.6095         0.147142900508221           0.147143            147143
  4784        48        74     2.0943951023931953                 1.6095       0.14332846633723512           0.143328            143328
  4785        49        74     2.1380283336930535                 1.6095       0.13963252116370806           0.139633            139633
  4786        50        74      2.181661564992912                 1.6095        0.1360518777991105           0.136052            136052
  4787        51        74     2.2252947962927703                 1.6095       0.13258331516910293           0.132583            132583
