 dphi  deta               dphi_val               deta_val                 inv_dr_sq  inv_dr_sq_rounded  inv_dr_sq_fw_lut
   29    51      1.265363707695889     2.2184999999999997       0.15330633716730996            0.15331             15331
   30    51      1.308996938995747     2.2184999999999997        0.1507110115327013            0.15071             15071
   31    51     1.3526301702956054     2.2184999999999997       0.14811851067441678            0.14812             14812
   32    51     1.3962634015954636     2.2184999999999997       0.14553300125541252            0.14553             14553
   33    51      1.439896632895322     2.2184999999999997       0.14295834585943124            0.14296             14296
   34    51     1.4835298641951802     2.2184999999999997       0.14039810794491356             0.1404             14040
   35    51     1.5271630954950384     2.2184999999999997       0.13785555865486662            0.13786             13786
   36    51     1.5707963267948966     2.2184999999999997       0.13533368519141578            0.13533             13533
   37    51     1.6144295580947547     2.2184999999999997       0.13283520048050018            0.13284             13284
   38    51      1.658062789394613     2.2184999999999997       0.13036255387130835            0.13036             13036
   39    51     1.7016960206944711     2.2184999999999997       0.12791794263577103            0.12792             12792
   40    51     1.7453292519943295     2.2184999999999997       0.12550332405502168             0.1255             12550
   41    51     1.7889624832941875     2.2184999999999997       0.12312042790160091            0.12312             12312
   42    51     1.8325957145940461     2.2184999999999997       0.12077076914781694            0.12077             12077
   43    51      1.876228945893904     2.2184999999999997       0.11845566075168502            0.11846             11846
   44    51     1.9198621771937623     2.2184999999999997       0.11617622639193835            0.11618             11618
   45    51     1.9634954084936207     2.2184999999999997       0.11393341304250887            0.11393             11393
   46    51      2.007128639793479     2.2184999999999997       0.11172800329445483            0.11173             11173
   47    51     2.0507618710933375     2.2184999999999997       0.10956062734946834            0.10956             10956
   48    51     2.0943951023931953     2.2184999999999997       0.10743177462378219            0.10743             10743
   49    51     2.1380283336930535     2.2184999999999997       0.10534180491450487            0.10534             10534
   50    51      2.181661564992912     2.2184999999999997       0.10329095909217581            0.10329             10329
   51    51     2.2252947962927703     2.2184999999999997        0.1012793692936973            0.10128             10128
   52    51     2.2689280275926285     2.2184999999999997       0.09930706859884315            0.09931              9931
   53    51     2.3125612588924866     2.2184999999999997       0.09737400018134722            0.09737              9737
   54    51      2.356194490192345     2.2184999999999997       0.09548002593223119            0.09548              9548
   55    51      2.399827721492203     2.2184999999999997        0.0936249345586401            0.09362              9362
   56    51      2.443460952792061     2.2184999999999997       0.09180844916611244            0.09181              9181
   57    51     2.4870941840919194     2.2184999999999997       0.09003023433601809            0.09003              9003
   58    51      2.530727415391778     2.2184999999999997       0.08828990271294453            0.08829              8829
   59    51      2.574360646691636     2.2184999999999997       0.08658702111919318            0.08659              8659
   60    51      2.617993877991494     2.2184999999999997       0.08492111621534079            0.08492              8492
   61    51     2.6616271092913526     2.2184999999999997       0.08329167972711313            0.08329              8329
   62    51      2.705260340591211     2.2184999999999997       0.08169817325967126             0.0817              8170
   63    51      2.748893571891069     2.2184999999999997       0.08014003272089769            0.08014              8014
    0    52                    0.0                  2.262        0.1954406052091957            0.19544             19544
    1    52    0.04363323129985824                  2.262       0.19536791050343902            0.19537             19537
    2    52    0.08726646259971647                  2.262       0.19515015049261758            0.19515             19515
    3    52     0.1308996938995747                  2.262       0.19478829389023658            0.19479             19479
    4    52    0.17453292519943295                  2.262       0.19428394327402645            0.19428             19428
    5    52     0.2181661564992912                  2.262       0.19363931742771454            0.19364             19364
    6    52     0.2617993877991494                  2.262       0.19285722712858197            0.19286             19286
    7    52    0.30543261909900765                  2.262       0.19194104486977884            0.19194             19194
    8    52     0.3490658503988659                  2.262        0.1908946691184381            0.19089             19089
    9    52    0.39269908169872414                  2.262       0.18972248380378975            0.18972             18972
   10    52     0.4363323129985824                  2.262       0.18842931380139488            0.18843             18843
   11    52    0.47996554429844057                  2.262       0.18702037722890283            0.18702             18702
   12    52     0.5235987755982988                  2.262        0.1855012353949334             0.1855             18550
   13    52     0.5672320068981571                  2.262       0.18387774124626988            0.18388             18388
   14    52     0.6108652381980153                  2.262       0.18215598714081324            0.18216             18216
   15    52     0.6544984694978735                  2.262       0.18034225273671156            0.18034             18034
   16    52     0.6981317007977318                  2.262       0.17844295373431035            0.17844             17844
   17    52     0.7417649320975901                  2.262        0.1764645921400471            0.17646             17646
   18    52     0.7853981633974483                  2.262         0.174413708643343            0.17441             17441
   19    52     0.8290313946973065                  2.262       0.17229683761219736             0.1723             17230
   20    52     0.8726646259971648                  2.262       0.17012046512376305            0.17012             17012
   21    52     0.9162978572970231                  2.262       0.16789099035566374            0.16789             16789
   22    52     0.9599310885968811                  2.262        0.1656146905748898            0.16561             16561
   23    52     1.0035643198967394                  2.262        0.1632976898760923             0.1633             16330
   24    52     1.0471975511965976                  2.262       0.16094593174186955            0.16095             16095
   25    52      1.090830782496456                  2.262       0.15856515542566477            0.15857             15857
   26    52     1.1344640137963142                  2.262       0.15616087609418502            0.15616             15616
   27    52     1.1780972450961724                  2.262       0.15373836861142387            0.15374             15374
   28    52     1.2217304763960306                  2.262       0.15130265480067162             0.1513             15130
   29    52      1.265363707695889                  2.262       0.14885849398424503            0.14886             14886
   30    52      1.308996938995747                  2.262       0.14641037657272749            0.14641             14641
   31    52     1.3526301702956054                  2.262       0.14396252045572602            0.14396             14396
   32    52     1.3962634015954636                  2.262       0.14151886993381502            0.14152             14152
   33    52      1.439896632895322                  2.262       0.13908309692564017            0.13908             13908
   34    52     1.4835298641951802                  2.262        0.1366586041842307            0.13666             13666
   35    52     1.5271630954950384                  2.262        0.1342485302615242            0.13425             13425
   36    52     1.5707963267948966                  2.262       0.13185575596907914            0.13186             13186
   37    52     1.6144295580947547                  2.262       0.12948291209509832            0.12948             12948
   38    52      1.658062789394613                  2.262       0.12713238815244274            0.12713             12713
   39    52     1.7016960206944711                  2.262       0.12480634194857967            0.12481             12481
   40    52     1.7453292519943295                  2.262       0.12250670978575712            0.12251             12251
   41    52     1.7889624832941875                  2.262       0.12023521711759869            0.12024             12024
   42    52     1.8325957145940461                  2.262        0.1179933895063089            0.11799             11799
   43    52      1.876228945893904                  2.262       0.11578256374240112            0.11578             11578
   44    52     1.9198621771937623                  2.262       0.11360389900600476             0.1136             11360
   45    52     1.9634954084936207                  2.262       0.11145838796515195            0.11146             11146
   46    52      2.007128639793479                  2.262       0.10934686772181008            0.10935             10935
   47    52     2.0507618710933375                  2.262        0.1072700305307072            0.10727             10727
   48    52     2.0943951023931953                  2.262       0.10522843422911705            0.10523             10523
   49    52     2.1380283336930535                  2.262       0.10322251232770054            0.10322             10322
   50    52      2.181661564992912                  2.262       0.10125258372324011            0.10125             10125
   51    52     2.2252947962927703                  2.262       0.09931886200367557            0.09932              9932
   52    52     2.2689280275926285                  2.262       0.09742146432429981            0.09742              9742
   53    52     2.3125612588924866                  2.262       0.09556041984135794            0.09556              9556
   54    52      2.356194490192345                  2.262        0.0937356776956803            0.09374              9374
   55    52      2.399827721492203                  2.262        0.0919471145444433            0.09195              9195
   56    52      2.443460952792061                  2.262        0.0901945416437701            0.09019              9019
   57    52     2.4870941840919194                  2.262       0.08847771148873221            0.08848              8848
   58    52      2.530727415391778                  2.262       0.08679632402047291             0.0868              8680
   59    52      2.574360646691636                  2.262        0.0851500324127154            0.08515              8515
   60    52      2.617993877991494                  2.262       0.08353844845191798            0.08354              8354
   61    52     2.6616271092913526                  2.262        0.0819611475268598            0.08196              8196
   62    52      2.705260340591211                  2.262       0.08041767324454652            0.08042              8042
   63    52      2.748893571891069                  2.262        0.0789075416900735            0.07891              7891
    0    53                    0.0                 2.3055       0.18813506460863838            0.18814             18814
    1    53    0.04363323129985824                 2.3055       0.18806770202785503            0.18807             18807
    2    53    0.08726646259971647                 2.3055       0.18786590340853138            0.18787             18787
    3    53     0.1308996938995747                 2.3055        0.1875305330229644            0.18753             18753
    4    53    0.17453292519943295                 2.3055        0.1870630210641368            0.18706             18706
    5    53     0.2181661564992912                 2.3055       0.18646534846864213            0.18647             18647
    6    53     0.2617993877991494                 2.3055        0.1857400260901555            0.18574             18574
    7    53    0.30543261909900765                 2.3055         0.184890068628797            0.18489             18489
    8    53     0.3490658503988659                 2.3055       0.18391896381547948            0.18392             18392
    9    53    0.39269908169872414                 2.3055       0.18283063742892983            0.18283             18283
   10    53     0.4363323129985824                 2.3055        0.1816294147845926            0.18163             18163
   11    53    0.47996554429844057                 2.3055       0.18031997937787614            0.18032             18032
   12    53     0.5235987755982988                 2.3055       0.17890732938872578            0.17891             17891
   13    53     0.5672320068981571                 2.3055       0.17739673276057488             0.1774             17740
   14    53     0.6108652381980153                 2.3055       0.17579368155526032            0.17579             17579
   15    53     0.6544984694978735                 2.3055        0.1741038462579983             0.1741             17410
   16    53     0.6981317007977318                 2.3055       0.17233303066497144            0.17233             17233
   17    53     0.7417649320975901                 2.3055       0.17048712793277998            0.17049             17049
   18    53     0.7853981633974483                 2.3055       0.16857207830648796            0.16857             16857
   19    53     0.8290313946973065                 2.3055       0.16659382897384556            0.16659             16659
   20    53     0.8726646259971648                 2.3055       0.16455829642006836            0.16456             16456
   21    53     0.9162978572970231                 2.3055       0.16247133158274124            0.16247             16247
   22    53     0.9599310885968811                 2.3055       0.16033868803220983            0.16034             16034
   23    53     1.0035643198967394                 2.3055       0.15816599333117426            0.15817             15817
   24    53     1.0471975511965976                 2.3055       0.15595872365973118            0.15596             15596
   25    53      1.090830782496456                 2.3055        0.1537221817301108            0.15372             15372
   26    53     1.1344640137963142                 2.3055       0.15146147795977197            0.15146             15146
   27    53     1.1780972450961724                 2.3055       0.14918151482296899            0.14918             14918
   28    53     1.2217304763960306                 2.3055        0.1468869742597058            0.14689             14689
   29    53      1.265363707695889                 2.3055        0.1445823079871964            0.14458             14458
   30    53      1.308996938995747                 2.3055       0.14227173053237607            0.14227             14227
   31    53     1.3526301702956054                 2.3055       0.13995921478429177            0.13996             13996
   32    53     1.3962634015954636                 2.3055       0.13764848985183842            0.13765             13765
   33    53      1.439896632895322                 2.3055       0.13534304100469197            0.13534             13534
   34    53     1.4835298641951802                 2.3055       0.13304611147274983            0.13305             13305
   35    53     1.5271630954950384                 2.3055       0.13076070588122407            0.13076             13076
   36    53     1.5707963267948966                 2.3055       0.12848959510403854            0.12849             12849
   37    53     1.6144295580947547                 2.3055       0.12623532232667223            0.12624             12624
   38    53      1.658062789394613                 2.3055       0.12400021012042617              0.124             12400
   39    53     1.7016960206944711                 2.3055       0.12178636834266923            0.12179             12179
   40    53     1.7453292519943295                 2.3055       0.11959570269140829             0.1196             11960
   41    53     1.7889624832941875                 2.3055       0.11742992375705512            0.11743             11743
   42    53     1.8325957145940461                 2.3055        0.1152905564291199            0.11529             11529
   43    53      1.876228945893904                 2.3055       0.11317894953040832            0.11318             11318
   44    53     1.9198621771937623                 2.3055       0.11109628556585273             0.1111             11110
   45    53     1.9634954084936207                 2.3055       0.10904359048714743            0.10904             10904
   46    53      2.007128639793479                 2.3055         0.107021743387709            0.10702             10702
   47    53     2.0507618710933375                 2.3055        0.1050314860550235            0.10503             10503
   48    53     2.0943951023931953                 2.3055       0.10307343231908557            0.10307             10307
   49    53     2.1380283336930535                 2.3055       0.10114807714633196            0.10115             10115
   50    53      2.181661564992912                 2.3055       0.09925580543820325            0.09926              9926
   51    53     2.2252947962927703                 2.3055       0.09739690050223208             0.0974              9740
   52    53     2.2689280275926285                 2.3055       0.09557155217137947            0.09557              9557
   53    53     2.3125612588924866                 2.3055       0.09377986455425655            0.09378              9378
   54    53      2.356194490192345                 2.3055        0.0920218634049234            0.09202              9202
   55    53      2.399827721492203                 2.3055       0.09029750310620549             0.0903              9030
   56    53      2.443460952792061                 2.3055       0.08860667326497004            0.08861              8861
   57    53     2.4870941840919194                 2.3055       0.08694920492162035            0.08695              8695
   58    53      2.530727415391778                 2.3055       0.08532487637925835            0.08532              8532
   59    53      2.574360646691636                 2.3055       0.08373341866059736            0.08373              8373
   60    53      2.617993877991494                 2.3055       0.08217452060283363            0.08217              8217
   61    53     2.6616271092913526                 2.3055       0.08064783360237117            0.08065              8065
   62    53      2.705260340591211                 2.3055       0.07915297602258349            0.07915              7915
   63    53      2.748893571891069                 2.3055       0.07768953727874768            0.07769              7769
    0    54                    0.0     2.3489999999999998        0.1812316174505025            0.18123             18123
    1    54    0.04363323129985824     2.3489999999999998       0.18116910696635635            0.18117             18117
    2    54    0.08726646259971647     2.3489999999999998        0.1809818339801703            0.18098             18098
    3    54     0.1308996938995747     2.3489999999999998        0.1806705712235527            0.18067             18067
    4    54    0.17453292519943295     2.3489999999999998        0.1802365977432733            0.18024             18024
    5    54     0.2181661564992912     2.3489999999999998        0.1796816858202017            0.17968             17968
    6    54     0.2617993877991494     2.3489999999999998       0.17900808300582163            0.17901             17901
    7    54    0.30543261909900765     2.3489999999999998       0.17821848961348816            0.17822             17822
    8    54     0.3490658503988659     2.3489999999999998       0.17731603208023644            0.17732             17732
    9    54    0.39269908169872414     2.3489999999999998        0.1763042326814073             0.1763             17630
   10    54     0.4363323129985824     2.3489999999999998        0.1751869761330329            0.17519             17519
   11    54    0.47996554429844057     2.3489999999999998       0.17396847365480822            0.17397             17397
   12    54     0.5235987755982988     2.3489999999999998        0.1726532250891161            0.17265             17265
   13    54     0.5672320068981571     2.3489999999999998        0.1712459796791105            0.17125             17125
   14    54     0.6108652381980153     2.3489999999999998       0.16975169610194957            0.16975             16975
   15    54     0.6544984694978735     2.3489999999999998       0.16817550233303424            0.16818             16818
   16    54     0.6981317007977318     2.3489999999999998       0.16652265588505688            0.16652             16652
   17    54     0.7417649320975901     2.3489999999999998        0.1647985049235881             0.1648             16480
   18    54     0.7853981633974483     2.3489999999999998        0.1630084507108192            0.16301             16301
   19    54     0.8290313946973065     2.3489999999999998       0.16115791177300026            0.16116             16116
   20    54     0.8726646259971648     2.3489999999999998        0.1592522901271468            0.15925             15925
   21    54     0.9162978572970231     2.3489999999999998       0.15729693984071996             0.1573             15730
   22    54     0.9599310885968811     2.3489999999999998       0.15529713813604892             0.1553             15530
   23    54     1.0035643198967394     2.3489999999999998        0.1532580591909022            0.15326             15326
   24    54     1.0471975511965976     2.3489999999999998        0.1511847507292087            0.15118             15118
   25    54      1.090830782496456     2.3489999999999998       0.14908211344261676            0.14908             14908
   26    54     1.1344640137963142     2.3489999999999998       0.14695488323522043            0.14695             14695
   27    54     1.1780972450961724     2.3489999999999998       0.14480761624097271            0.14481             14481
   28    54     1.2217304763960306     2.3489999999999998       0.14264467652640336            0.14264             14264
   29    54      1.265363707695889     2.3489999999999998        0.1404702263603897            0.14047             14047
   30    54      1.308996938995747     2.3489999999999998       0.13828821890783233            0.13829             13829
   31    54     1.3526301702956054     2.3489999999999998       0.13610239318493966             0.1361             13610
   32    54     1.3962634015954636     2.3489999999999998       0.13391627110007193            0.13392             13392
   33    54      1.439896632895322     2.3489999999999998       0.13173315639529085            0.13173             13173
   34    54     1.4835298641951802     2.3489999999999998       0.12955613529939347            0.12956             12956
   35    54     1.5271630954950384     2.3489999999999998        0.1273880787027262            0.12739             12739
   36    54     1.5707963267948966     2.3489999999999998       0.12523164566691364            0.12523             12523
   37    54     1.6144295580947547     2.3489999999999998        0.1230892880882411            0.12309             12309
   38    54      1.658062789394613     2.3489999999999998       0.12096325634125905            0.12096             12096
   39    54     1.7016960206944711     2.3489999999999998       0.11885560573873427            0.11886             11886
   40    54     1.7453292519943295     2.3489999999999998       0.11676820365489345            0.11677             11677
   41    54     1.7889624832941875     2.3489999999999998       0.11470273717058029             0.1147             11470
   42    54     1.8325957145940461     2.3489999999999998       0.11266072111111591            0.11266             11266
   43    54      1.876228945893904     2.3489999999999998        0.1106435063600034            0.11064             11064
   44    54     1.9198621771937623     2.3489999999999998       0.10865228834389272            0.10865             10865
   45    54     1.9634954084936207     2.3489999999999998       0.10668811559621062            0.10669             10669
   46    54      2.007128639793479     2.3489999999999998       0.10475189831839012            0.10475             10475
   47    54     2.0507618710933375     2.3489999999999998       0.10284441686858087            0.10284             10284
   48    54     2.0943951023931953     2.3489999999999998       0.10096633011799229            0.10097             10097
   49    54     2.1380283336930535     2.3489999999999998       0.09911818362455052            0.09912              9912
   50    54      2.181661564992912     2.3489999999999998       0.09730041758230669             0.0973              9730
   51    54     2.2252947962927703     2.3489999999999998       0.09551337451300092            0.09551              9551
   52    54     2.2689280275926285     2.3489999999999998       0.09375730667336894            0.09376              9376
   53    54     2.3125612588924866     2.3489999999999998       0.09203238315819688            0.09203              9203
   54    54      2.356194490192345     2.3489999999999998       0.09033869668481025            0.09034              9034
   55    54      2.399827721492203     2.3489999999999998       0.08867627004966733            0.08868              8868
   56    54      2.443460952792061     2.3489999999999998       0.08704506225205658            0.08705              8705
   57    54     2.4870941840919194     2.3489999999999998       0.08544497428362018            0.08544              8544
   58    54      2.530727415391778     2.3489999999999998       0.08387585458559006            0.08388              8388
   59    54      2.574360646691636     2.3489999999999998        0.0823375041782803            0.08234              8234
   60    54      2.617993877991494     2.3489999999999998        0.0808296814695766            0.08083              8083
   61    54     2.6616271092913526     2.3489999999999998       0.07935210675095178            0.07935              7935
   62    54      2.705260340591211     2.3489999999999998        0.0779044663909567             0.0779              7790
   63    54      2.748893571891069     2.3489999999999998       0.07648641673723555            0.07649              7649
    0    55                    0.0     2.3924999999999996       0.17470128809443483             0.1747             17470
    1    55    0.04363323129985824     2.3924999999999996        0.1746432006136883            0.17464             17464
    2    55    0.08726646259971647     2.3924999999999996          0.17446916970676            0.17447             17447
    3    55     0.1308996938995747     2.3924999999999996       0.17417988767617384            0.17418             17418
    4    55    0.17453292519943295     2.3924999999999996       0.17377650072411255            0.17378             17378
    5    55     0.2181661564992912     2.3924999999999996       0.17326059764748128            0.17326             17326
    6    55     0.2617993877991494     2.3924999999999996       0.17263419430268973            0.17263             17263
    7    55    0.30543261909900765     2.3924999999999996       0.17189971412153002             0.1719             17190
    8    55     0.3490658503988659     2.3924999999999996       0.17105996502568074            0.17106             17106
    9    55    0.39269908169872414     2.3924999999999996        0.1701181131436844            0.17012             17012
   10    55     0.4363323129985824     2.3924999999999996       0.16907765377940337            0.16908             16908
   11    55    0.47996554429844057     2.3924999999999996       0.16794238011409474            0.16794             16794
   12    55     0.5235987755982988     2.3924999999999996          0.16671635014494            0.16672             16672
   13    55     0.5672320068981571     2.3924999999999996       0.16540385237116337             0.1654             16540
   14    55     0.6108652381980153     2.3924999999999996       0.16400937073523586            0.16401             16401
   15    55     0.6544984694978735     2.3924999999999996        0.1625375493119309            0.16254             16254
   16    55     0.6981317007977318     2.3924999999999996         0.160993157213327            0.16099             16099
   17    55     0.7417649320975901     2.3924999999999996       0.15938105414463855            0.15938             15938
   18    55     0.7853981633974483     2.3924999999999996        0.1577061570055652            0.15771             15771
   19    55     0.8290313946973065     2.3924999999999996        0.1559734078863343            0.15597             15597
   20    55     0.8726646259971648     2.3924999999999996        0.1541877437584443            0.15419             15419
   21    55     0.9162978572970231     2.3924999999999996       0.15235406810891947            0.15235             15235
   22    55     0.9599310885968811     2.3924999999999996        0.1504772247151764            0.15048             15048
   23    55     1.0035643198967394     2.3924999999999996         0.148561973706751            0.14856             14856
   24    55     1.0471975511965976     2.3924999999999996       0.14661297001132434            0.14661             14661
   25    55      1.090830782496456     2.3924999999999996       0.14463474423670342            0.14463             14463
   26    55     1.1344640137963142     2.3924999999999996       0.14263168599843282            0.14263             14263
   27    55     1.1780972450961724     2.3924999999999996        0.1406080296650969            0.14061             14061
   28    55     1.2217304763960306     2.3924999999999996       0.13856784246048467            0.13857             13857
   29    55      1.265363707695889     2.3924999999999996       0.13651501483381068            0.13652             13652
   30    55      1.308996938995747     2.3924999999999996       0.13445325298612817            0.13445             13445
   31    55     1.3526301702956054     2.3924999999999996       0.13238607342281913            0.13239             13239
   32    55     1.3962634015954636     2.3924999999999996       0.13031679938835716            0.13032             13032
   33    55      1.439896632895322     2.3924999999999996         0.128248559030094            0.12825             12825
   34    55     1.4835298641951802     2.3924999999999996       0.12618428513223226            0.12618             12618
   35    55     1.5271630954950384     2.3924999999999996       0.12412671625898422            0.12413             12413
   36    55     1.5707963267948966     2.3924999999999996       0.12207839914673468            0.12208             12208
   37    55     1.6144295580947547     2.3924999999999996       0.12004169218837012            0.12004             12004
   38    55      1.658062789394613     2.3924999999999996       0.11801876985836372            0.11802             11802
   39    55     1.7016960206944711     2.3924999999999996       0.11601162793429819            0.11601             11601
   40    55     1.7453292519943295     2.3924999999999996       0.11402208937887139            0.11402             11402
   41    55     1.7889624832941875     2.3924999999999996       0.11205181075570975            0.11205             11205
   42    55     1.8325957145940461     2.3924999999999996       0.11010228906219166             0.1101             11010
   43    55      1.876228945893904     2.3924999999999996       0.10817486887268557            0.10817             10817
   44    55     1.9198621771937623     2.3924999999999996       0.10627074969589057            0.10627             10627
   45    55     1.9634954084936207     2.3924999999999996       0.10439099346014408            0.10439             10439
   46    55      2.007128639793479     2.3924999999999996       0.10253653205045969            0.10254             10254
   47    55     2.0507618710933375     2.3924999999999996        0.1007081748305606            0.10071             10071
   48    55     2.0943951023931953     2.3924999999999996        0.0989066160921791            0.09891              9891
   49    55     2.1380283336930535     2.3924999999999996       0.09713244238233108            0.09713              9713
   50    55      2.181661564992912     2.3924999999999996       0.09538613966710573            0.09539              9539
   51    55     2.2252947962927703     2.3924999999999996       0.09366810029770115            0.09367              9367
   52    55     2.2689280275926285     2.3924999999999996       0.09197862975098592            0.09198              9198
   53    55     2.3125612588924866     2.3924999999999996       0.09031795312277446            0.09032              9032
   54    55      2.356194490192345     2.3924999999999996       0.08868622135728825            0.08869              8869
   55    55      2.399827721492203     2.3924999999999996        0.0870835172009609            0.08708              8708
   56    55      2.443460952792061     2.3924999999999996       0.08550986087286164            0.08551              8551
   57    55     2.4870941840919194     2.3924999999999996        0.0839652154475962            0.08397              8397
   58    55      2.530727415391778     2.3924999999999996       0.08244949194963315            0.08245              8245
   59    55      2.574360646691636     2.3924999999999996       0.08096255416063702            0.08096              8096
   60    55      2.617993877991494     2.3924999999999996       0.07950422314360824             0.0795              7950
   61    55     2.6616271092913526     2.3924999999999996       0.07807428148947188            0.07807              7807
   62    55      2.705260340591211     2.3924999999999996       0.07667247729326154            0.07667              7667
   63    55      2.748893571891069     2.3924999999999996       0.07529852786824881             0.0753              7530
    0    56                    0.0                  2.436       0.16851766469568408            0.16852             16852
    1    56    0.04363323129985824                  2.436        0.1684636158650021            0.16846             16846
    2    56    0.08726646259971647                  2.436        0.1683016771945854             0.1683             16830
    3    56     0.1308996938995747                  2.436       0.16803247015479436            0.16803             16803
    4    56    0.17453292519943295                  2.436        0.1676570239167912            0.16766             16766
    5    56     0.2181661564992912                  2.436        0.1671767655571426            0.16718             16718
    6    56     0.2617993877991494                  2.436       0.16659350658815208            0.16659             16659
    7    56    0.30543261909900765                  2.436       0.16590942604948494            0.16591             16591
    8    56     0.3490658503988659                  2.436       0.16512705045244874            0.16513             16513
    9    56    0.39269908169872414                  2.436       0.16424923091611895            0.16425             16425
   10    56     0.4363323129985824                  2.436        0.1632791178732613            0.16328             16328
   11    56    0.47996554429844057                  2.436       0.16222013375296018            0.16222             16222
   12    56     0.5235987755982988                  2.436        0.1610759440656363            0.16108             16108
   13    56     0.5672320068981571                  2.436       0.15985042732470958            0.15985             15985
   14    56     0.6108652381980153                  2.436       0.15854764423785517            0.15855             15855
   15    56     0.6544984694978735                  2.436        0.1571718065902381            0.15717             15717
   16    56     0.6981317007977318                  2.436       0.15572724622318332            0.15573             15573
   17    56     0.7417649320975901                  2.436         0.154218384485528            0.15422             15422
   18    56     0.7853981633974483                  2.436       0.15264970250265208            0.15265             15265
   19    56     0.8290313946973065                  2.436       0.15102571257120964            0.15103             15103
   20    56     0.8726646259971648                  2.436        0.1493509309472369            0.14935             14935
   21    56     0.9162978572970231                  2.436        0.1476298522529183            0.14763             14763
   22    56     0.9599310885968811                  2.436       0.14586692568410028            0.14587             14587
   23    56     1.0035643198967394                  2.436        0.1440665331578002            0.14407             14407
   24    56     1.0471975511965976                  2.436       0.14223296949747372            0.14223             14223
   25    56      1.090830782496456                  2.436       0.14037042471452796            0.14037             14037
   26    56     1.1344640137963142                  2.436       0.13848296840819013            0.13848             13848
   27    56     1.1780972450961724                  2.436       0.13657453627287974            0.13657             13657
   28    56     1.2217304763960306                  2.436        0.1346489186730473            0.13465             13465
   29    56      1.265363707695889                  2.436        0.1327097512202343            0.13271             13271
   30    56      1.308996938995747                  2.436       0.13076050726595448            0.13076             13076
   31    56     1.3526301702956054                  2.436       0.12880449220683932             0.1288             12880
   32    56     1.3962634015954636                  2.436        0.1268448394851862            0.12684             12684
   33    56      1.439896632895322                  2.436       0.12488450815836646            0.12488             12488
   34    56     1.4835298641951802                  2.436       0.12292628190420378            0.12293             12293
   35    56     1.5271630954950384                  2.436       0.12097276932609503            0.12097             12097
   36    56     1.5707963267948966                  2.436        0.1190264054209558            0.11903             11903
   37    56     1.6144295580947547                  2.436       0.11708945407467337            0.11709             11709
   38    56      1.658062789394613                  2.436       0.11516401145327326            0.11516             11516
   39    56     1.7016960206944711                  2.436       0.11325201016310386            0.11325             11325
   40    56     1.7453292519943295                  2.436       0.11135522405968488            0.11136             11136
   41    56     1.7889624832941875                  2.436       0.10947527359214475            0.10948             10948
   42    56     1.8325957145940461                  2.436       0.10761363157811206            0.10761             10761
   43    56      1.876228945893904                  2.436       0.10577162931228397            0.10577             10577
   44    56     1.9198621771937623                  2.436       0.10395046292045275            0.10395             10395
   45    56     1.9634954084936207                  2.436         0.102151199879355            0.10215             10215
   46    56      2.007128639793479                  2.436       0.10037478563115859            0.10037             10037
   47    56     2.0507618710933375                  2.436       0.09862205022960423            0.09862              9862
   48    56     2.0943951023931953                  2.436       0.09689371496267062            0.09689              9689
   49    56     2.1380283336930535                  2.436       0.09519039890406358            0.09519              9519
   50    56      2.181661564992912                  2.436       0.09351262535279091            0.09351              9351
   51    56     2.2252947962927703                  2.436       0.09186082812653681            0.09186              9186
   52    56     2.2689280275926285                  2.436       0.09023535768048131            0.09024              9024
   53    56     2.3125612588924866                  2.436        0.0886364870286101            0.08864              8864
   54    56      2.356194490192345                  2.436       0.08706441744943837            0.08706              8706
   55    56      2.399827721492203                  2.436       0.08551928396243852            0.08552              8552
   56    56      2.443460952792061                  2.436       0.08400116056534014              0.084              8400
   57    56     2.4870941840919194                  2.436       0.08251006522588374            0.08251              8251
   58    56      2.530727415391778                  2.436        0.0810459646245868            0.08105              8105
   59    56      2.574360646691636                  2.436       0.07960877864765362            0.07961              7961
   60    56      2.617993877991494                  2.436       0.07819838463135857             0.0782              7820
   61    56     2.6616271092913526                  2.436       0.07681462136109149            0.07681              7681
   62    56      2.705260340591211                  2.436       0.07545729282980126            0.07546              7546
   63    56      2.748893571891069                  2.436       0.07412617176184536            0.07413              7413
    0    57                    0.0                 2.4795       0.16265663172842884            0.16266             16266
    1    57    0.04363323129985824                 2.4795       0.16260627658555082            0.16261             16261
    2    57    0.08726646259971647                 2.4795       0.16245539805032236            0.16246             16246
    3    57     0.1308996938995747                 2.4795       0.16220455507149778             0.1622             16220
    4    57    0.17453292519943295                 2.4795       0.16185467348867222            0.16185             16185
    5    57     0.2181661564992912                 2.4795       0.16140703752353705            0.16141             16141
    6    57     0.2617993877991494                 2.4795        0.1608632780721942            0.16086             16086
    7    57    0.30543261909900765                 2.4795       0.16022535799634322            0.16023             16023
    8    57     0.3490658503988659                 2.4795       0.15949555465834325             0.1595             15950
    9    57    0.39269908169872414                 2.4795        0.1586764399858594            0.15868             15868
   10    57     0.4363323129985824                 2.4795       0.15777085838511726            0.15777             15777
   11    57    0.47996554429844057                 2.4795       0.15678190284708668            0.15678             15678
   12    57     0.5235987755982988                 2.4795       0.15571288960784943            0.15571             15571
   13    57     0.5672320068981571                 2.4795        0.1545673317329241            0.15457             15457
   14    57     0.6108652381980153                 2.4795       0.15334891199564057            0.15335             15335
